Entry_ID,Domesticated,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,C4_Plant,Sampled_Element,Cultural_Horizon,Species,Site_Description,Genus,Absolute_Chronology,General_Category_or_Family.1,Modern_Country,cronologia,%C,%N,C:N,peso_mg,pre-treatment,contexto,method
2635,yes,-22.6,1.2,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2636,yes,-22.8,1.0,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2637,yes,-22.4,0.8,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2638,yes,-22.4,1.0,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2639,yes,-21.0,2.2,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2640,yes,-21.4,1.8,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2641,yes,-22.9,0.8,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2642,yes,-22.8,1.0,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2643,yes,-23.0,0.8,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2644,yes,-23.7,-0.5,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2645,yes,-23.6,-1.1,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2646,yes,-22.7,3.4,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2647,yes,-22.9,2.9,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2648,yes,-20.8,0.6,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2649,yes,-21.3,0.5,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2650,yes,-21.3,0.3,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2651,yes,-22.6,2.7,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2652,yes,-22.3,2.4,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2653,yes,-22.3,2.6,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2654,yes,-22.9,2.5,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2655,yes,-22.9,2.9,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2656,yes,-22.9,1.2,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2657,yes,-22.8,1.2,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2658,yes,-22.8,1.1,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,vulgare,Polynucleated Settlement,Hordeum,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2659,yes,-21.5,0.6,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2660,yes,-21.5,0.3,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2661,yes,-21.6,0.6,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2662,yes,-23.0,2.0,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2663,yes,-23.1,2.2,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2664,yes,-23.0,2.5,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2665,yes,-22.6,3.1,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2666,yes,-22.2,2.8,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2667,yes,-22.9,4.6,41.8857261,12.7156425,Poaceae,no,Charred Seed,Latial,dicoccum,Polynucleated Settlement,Triticum ,1000 - 500 BCE,Poaceae,Italy,,,,,,,,
2668,yes,-23.7,,37.826228,22.6193983,Poaceae,no,Charred Seed,Final Neolithic,vulgare,Site,Hordeum,4500 - 4000 BCE ; 4000 - 3500 BCE ; 3500 - 3000 BCE,Poaceae,Greece,,,,,,,,
2669,yes,-24.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,monococcum,Site,Triticum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2670,yes,-24.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,monococcum,Site,Triticum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2671,yes,-23.9,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,monococcum,Site,Triticum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2672,yes,-23.8,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,monococcum,Site,Triticum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2673,yes,-24.2,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,monococcum,Site,Triticum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2674,yes,-23.7,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2675,yes,-23.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2676,yes,-24.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2677,yes,-24.7,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2678,yes,-23.7,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2679,yes,-23.6,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2680,yes,-24.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2681,yes,-23.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic I,vulgare,Site,Hordeum,3000 - 2500 BCE,Poaceae,Greece,,,,,,,,
2682,yes,-23.2,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic I,culinaris,Site,Lens,3000 - 2500 BCE,Fabaceae,Greece,,,,,,,,
2683,yes,-24.5,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic I,culinaris,Site,Lens,3000 - 2500 BCE,Fabaceae,Greece,,,,,,,,
2684,yes,-24.9,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,monococcum,Site,Triticum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2685,yes,-23.6,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2686,yes,-24.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2687,yes,-23.2,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic II,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2688,yes,-23.1,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,monococcum,Site,Triticum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2689,yes,-22.7,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,monococcum,Site,Triticum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2690,yes,-22.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,dicoccum,Site,Triticum ,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2691,yes,-22.4,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,dicoccum,Site,Triticum ,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2692,yes,-24.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2693,yes,-24.1,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2694,yes,-24.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic II,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2695,yes,-24.4,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,dicoccum,Site,Triticum ,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2696,yes,-23.4,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,dicoccum,Site,Triticum ,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2697,yes,-24.1,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,monococcum,Site,Triticum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2698,yes,-24.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2699,yes,-23.9,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2700,yes,-24.4,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2701,yes,-23.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Early Helladic III,vulgare,Site,Hordeum,2500 - 2000 BCE,Poaceae,Greece,,,,,,,,
2702,yes,-24.2,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic III,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2703,yes,-23.3,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic III,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2704,yes,-23.2,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic III,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2705,yes,-23.0,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic III,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2706,yes,-24.0,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Early Helladic II,culinaris,Site,Lens,2500 - 2000 BCE,Fabaceae,Greece,,,,,,,,
2707,yes,-23.5,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2708,yes,-23.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2709,yes,-22.1,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2710,yes,-22.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2711,yes,-23.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic III,vulgare,Site,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2712,yes,-23.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2713,yes,-22.4,,37.826228,22.6193983,Poaceae,no,Charred Seed,Middle Helladic III ; Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2714,yes,-22.0,,37.826228,22.6193983,Poaceae,no,Charred Seed,Middle Helladic III ; Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2715,yes,-22.8,,37.826228,22.6193983,Poaceae,no,Charred Seed,Middle Helladic III ; Late Helladic I,vulgare,Site,Hordeum,2000 - 1500 BCE,Poaceae,Greece,,,,,,,,
2716,yes,-23.3,,37.826228,22.6193983,Poaceae,no,Charred Seed,Late Helladic II,vulgare,Site,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2717,yes,-23.1,,37.826228,22.6193983,Fabaceae,no,Charred Seed,Late Helladic II,culinaris,Site,Lens,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2718,yes,-23.4,5.5,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2719,yes,-23.2,5.7,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2720,yes,-23.3,1.8,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Initial Neolithic,culinaris,Farming Settlement,Lens,7000 - 6500 BCE,Fabaceae,Greece,,,,,,,,
2721,yes,-22.6,6.1,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2722,yes,-23.33,3.99,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2723,yes,-23.76,4.24,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,vulgare,Farming Settlement,Hordeum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2724,yes,-24.36,1.2,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Late Neolithic,culinaris,Farming Settlement,Lens,5500 - 5000 BCE ; 5000 - 4500 BCE,Fabaceae,Greece,,,,,,,,
2725,yes,-23.81,3.83,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Neolithic,culinaris,Farming Settlement,Lens,4500 - 4000 BCE ; 4000 - 3500 BCE,Fabaceae,Greece,,,,,,,,
2726,yes,-23.72,1.81,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Late Neolithic,culinaris,Farming Settlement,Lens,5500 - 5000 BCE ; 5000 - 4500 BCE,Fabaceae,Greece,,,,,,,,
2727,yes,-22.96,4.42,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2728,yes,-23.01,4.37,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2729,yes,-25.07,2.23,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Late Neolithic,culinaris,Farming Settlement,Lens,5500 - 5000 BCE ; 5000 - 4500 BCE,Fabaceae,Greece,,,,,,,,
2730,yes,-24.11,4.61,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,vulgare,Farming Settlement,Hordeum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2731,yes,-23.36,3.95,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2732,yes,-24.11,3.31,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Initial Neolithic,culinaris,Farming Settlement,Lens,7000 - 6500 BCE,Fabaceae,Greece,,,,,,,,
2733,yes,-23.07,6.17,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2734,yes,-23.35,6.9,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,vulgare,Farming Settlement,Hordeum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2735,yes,-24.42,1.98,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,dicoccum,Farming Settlement,Triticum ,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2736,yes,-24.23,4.92,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Initial Neolithic,culinaris,Farming Settlement,Lens,7000 - 6500 BCE,Fabaceae,Greece,,,,,,,,
2737,yes,-23.29,6.98,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2738,yes,-23.6,7.27,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,vulgare,Farming Settlement,Hordeum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2739,yes,-23.59,3.29,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Initial Neolithic,culinaris,Farming Settlement,Lens,7000 - 6500 BCE,Fabaceae,Greece,,,,,,,,
2740,yes,-23.07,4.79,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,vulgare,Farming Settlement,Hordeum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2741,yes,-24.32,2.77,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Neolithic,sp.,Farming Settlement,Pisum,4500 - 4000 BCE ; 4000 - 3500 BCE,Fabaceae,Greece,,,,,,,,
2742,yes,-23.43,4.8,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,aestivum/durum,Farming Settlement,Triticum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2743,yes,-24.68,2.64,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Neolithic,culinaris,Farming Settlement,Lens,4500 - 4000 BCE ; 4000 - 3500 BCE,Fabaceae,Greece,,,,,,,,
2744,yes,,3.44,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Neolithic,culinaris,Farming Settlement,Lens,4500 - 4000 BCE ; 4000 - 3500 BCE,Fabaceae,Greece,,,,,,,,
2745,yes,-25.06,5.26,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,vulgare,Farming Settlement,Hordeum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2746,yes,-22.7,8.41,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,dicoccum,Farming Settlement,Triticum ,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2747,yes,-23.66,4.46,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,aestivum/durum,Farming Settlement,Triticum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2748,yes,-23.06,5.29,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,aestivum/durum,Farming Settlement,Triticum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2749,yes,-22.69,6.19,35.2994728,25.1616528,Poaceae,no,Charred Seed,Initial Neolithic,aestivum/durum,Farming Settlement,Triticum,7000 - 6500 BCE,Poaceae,Greece,,,,,,,,
2750,yes,-24.0,5.91,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,aestivum/durum,Farming Settlement,Triticum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2751,yes,-23.25,6.23,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Neolithic,aestivum/durum,Farming Settlement,Triticum,4500 - 4000 BCE ; 4000 - 3500 BCE,Poaceae,Greece,,,,,,,,
2752,yes,-23.46,2.57,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2753,yes,-24.09,5.16,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,vulgare,Farming Settlement,Hordeum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2754,yes,-23.54,3.18,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,aestivum/durum,Farming Settlement,Triticum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2755,yes,-23.38,4.79,35.2994728,25.1616528,Poaceae,no,Charred Seed,Late Neolithic,vulgare,Farming Settlement,Hordeum,5500 - 5000 BCE ; 5000 - 4500 BCE,Poaceae,Greece,,,,,,,,
2756,yes,-24.9,3.2,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,dicoccum,Farming Settlement,Triticum ,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2757,yes,-24.4,3.4,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,dicoccum,Farming Settlement,Triticum ,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2758,yes,-24.6,2.3,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,dicoccum,Farming Settlement,Triticum ,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2759,yes,-24.4,4.6,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2760,yes,-24.8,5.1,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2761,yes,-24.5,4.8,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2762,yes,-25.2,4.1,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2769,yes,-23.4,2.3,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2770,yes,-22.9,2.2,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2771,yes,-22.5,2.2,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2772,yes,-23.8,2.1,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2773,yes,-21.7,2.3,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2774,yes,-21.7,2.4,35.2994728,25.1616528,Fabaceae,no,Charred Seed,Final Palace,faba,Farming Settlement,Vicia ,1500 - 1000 BCE,Fabaceae,Greece,,,,,,,,
2775,yes,-24.2,5.4,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2776,yes,-24.2,5.0,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2777,yes,-25.0,5.0,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2778,yes,-24.3,3.9,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2779,yes,-24.4,5.1,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,dicoccum,Farming Settlement,Triticum ,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
2780,yes,-23.8,5.8,35.2994728,25.1616528,Poaceae,no,Charred Seed,Final Palace,vulgare,Farming Settlement,Hordeum,1500 - 1000 BCE,Poaceae,Greece,,,,,,,,
