Entry_ID,Archaeological_Site,IRMS_d13C_Collagen,d15N_Collagen,Latitude_N,Longitude_E,General_Category_or_Family,Sampled_Element,Cultural_Horizon,Species,Genus,Absolute_Chronology,Modern_Country,Mediterranean_Basin,Fecha_Min_BP_corr,Fecha_Max_BP_corr,Chronological_Period_corr,Chronological_Period_clean,Cereal
2519,Gabii,-23.8,7.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2520,Gabii,-23.7,8.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2521,Gabii,-23.0,2.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2522,Gabii,-22.9,2.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2523,Gabii,-24.0,4.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2524,Gabii,-24.0,4.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2525,Gabii,-23.4,0.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2526,Gabii,-23.8,0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2527,Gabii,-24.0,3.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2528,Gabii,-23.9,4.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2529,Gabii,-23.7,2.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2530,Gabii,-23.8,1.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2531,Gabii,-23.2,0.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2532,Gabii,-23.3,0.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2533,Gabii,-23.7,3.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2534,Gabii,-23.5,2.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2535,Gabii,-22.2,1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2536,Gabii,-22.4,1.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2537,Gabii,-24.1,-1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2538,Gabii,-24.0,-0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2539,Gabii,-23.9,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2540,Gabii,-23.7,3.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2541,Gabii,-25.3,-0.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2542,Gabii,-25.5,-0.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2543,Gabii,-24.5,-0.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2544,Gabii,-24.4,-1.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2545,Gabii,-25.1,0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2546,Gabii,-25.1,0.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2547,Gabii,-22.9,-0.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2548,Gabii,-22.7,0.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2549,Gabii,-25.3,2.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2550,Gabii,-25.1,3.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2551,Gabii,-24.9,2.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2552,Gabii,-25.0,3.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2553,Gabii,-24.0,3.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2554,Gabii,-23.8,3.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2555,Gabii,-24.4,0.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2556,Gabii,-24.4,0.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2557,Gabii,-24.1,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2558,Gabii,-24.0,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2559,Gabii,-23.3,1.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2560,Gabii,-23.2,1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2561,Gabii,-23.4,1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2562,Gabii,-23.5,1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2563,Gabii,-22.5,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2564,Gabii,-22.6,1.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2565,Gabii,-24.2,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2566,Gabii,-23.9,3.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2567,Gabii,-22.6,3.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2568,Gabii,-22.7,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2570,Gabii,-23.7,3.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2571,Gabii,-24.0,3.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2572,Gabii,-23.8,3.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2573,Gabii,-22.5,3.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2574,Gabii,-22.6,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2575,Gabii,-23.7,2.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2576,Gabii,-23.8,2.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2577,Gabii,-23.2,1.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2578,Gabii,-23.3,2.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2579,Gabii,-23.3,1.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2580,Gabii,-23.3,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2581,Gabii,-23.3,1.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2582,Gabii,-23.1,1.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2583,Gabii,-23.3,-0.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2584,Gabii,-24.6,0.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2585,Gabii,-24.6,1.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2586,Gabii,-24.2,1.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2587,Gabii,-25.0,1.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2588,Gabii,-22.7,2.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2589,Gabii,-24.4,2.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2590,Gabii,-24.5,2.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2591,Gabii,-22.8,3.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2592,Gabii,-21.8,3.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2593,Gabii,-23.0,3.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2594,Gabii,-24.1,0.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2595,Gabii,-24.1,-0.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2596,Gabii,-22.9,0.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2597,Gabii,-23.7,0.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2598,Gabii,-23.9,0.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2599,Gabii,-23.0,3.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2600,Gabii,-22.9,3.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2601,Gabii,-21.6,3.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2602,Gabii,-22.4,6.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2603,Gabii,-22.3,6.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2604,Gabii,-22.4,6.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2605,Gabii,-22.2,3.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2606,Gabii,-22.0,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2607,Gabii,-22.0,3.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2608,Gabii,-22.0,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2609,Gabii,-21.9,2.9,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2610,Gabii,-23.1,1.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2611,Gabii,-23.1,1.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2612,Gabii,-23.0,1.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2613,Gabii,-24.1,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2614,Gabii,-23.9,2.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2615,Gabii,-23.9,2.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2616,Gabii,-22.8,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2617,Gabii,-22.7,2.4,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2618,Gabii,-22.5,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2619,Gabii,-23.3,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2620,Gabii,-22.8,0.3,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2621,Gabii,-23.2,0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2622,Gabii,-22.3,2.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2623,Gabii,-21.9,1.6,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2624,Gabii,-23.1,1.5,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2625,Gabii,-22.9,2.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2626,Gabii,-23.0,2.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2627,Gabii,-23.1,2.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2628,Gabii,-23.1,3.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2629,Gabii,-23.2,3.1,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2630,Gabii,-21.6,2.7,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2631,Gabii,-21.7,3.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2632,Gabii,-22.3,1.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2633,Gabii,-22.3,1.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,dicoccum,Triticum ,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,wheat
2634,Gabii,-23.4,1.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2635,Gabii,-22.6,1.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2636,Gabii,-22.8,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2637,Gabii,-22.4,0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2638,Gabii,-22.4,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2639,Gabii,-21.0,2.2,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2640,Gabii,-21.4,1.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2641,Gabii,-22.9,0.8,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
2642,Gabii,-22.8,1.0,41.8857261,12.7156425,Poaceae,Charred Seed,Latial,vulgare,Hordeum,1000 - 500 BCE,Italy,Central_Med,2950.0,2450.0,Iron_Age_Late,Late_Iron_Age,barley
